FacilityName,lat,long,S,State,City,PrimaryRestriction,Other Requirement 1,Other Requirement 2,Other Requirement 3,Other Requirement 4,Color Coding,num_max_books,only_paperback,condition_good_used_okay,bundle,has_no_restrictions,condition_new,needs_prior_approval,hardcover_okay,color_v2,,
Duplin Correctional,34.964176,-77.932848,758,North Carolina,Kenansville,,,,No Sex,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Scotland Correctional ,56,-4,759,North Carolina,Laurinburg,,,,,,,9999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Caldwell Correctional,43.6591,-116.680967,760,North Carolina,Lenoir,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
North Piedmont (Women),38.309137,-101.328273,761,North Carolina,Lexington,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Harnett Correctional ,35.38813,-78.80117,762,North Carolina,Lillington,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Lincon CC,45.118906,2.226161,763,North Carolina,Lincolnton,,,,,,,9999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Lumberton Correctional ,39.96595,-74.80516,764,North Carolina,Lumberton,"Do Not Use PO BOX, send to 75 Legend Rd",,,,,"do not use po box, send to 75 legend rd",9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
CNYPC,43.167598,-75.302984,765,North Carolina,Marcy,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Eastern Correctional  P.O. Box 215 ,37.969062,-121.665128,766,North Carolina,Maury,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Maury Correctional Inst.P.O.B.506,35.625119,-87.082386,767,North Carolina,Maury,,,,,Banned Title-Rogue Lawyer,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
"Greene CI, P.O. Box 39",40.079147,-75.777676,768,North Carolina,Maury,,,No violence,No Sex,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Foothills Correctional ,35.679301,-81.692315,769,North Carolina,Morganton,,,,,,,9999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Western Youth Institute,40.22517,-74.76621,770,North Carolina,Morganton,CLOSED PERMANENTLY 1-1-2014,,,,,closed permanently 1-1-2014,9999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Nash Correctional ,35.969654,-77.982357,771,North Carolina,Nashville,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
Carteret Correctional Center,37.566652,-78.474686,772,North Carolina,Newport,,,"up to 11""long","up to 2"" thick",,,9999,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,green,"""green""","""green"""
Warren Correctional ,42.514226,-83.027928,773,North Carolina,Norlina,,,Banned Book:No One Is Safe,,Mailing address is in Norlina,,9999,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,green,"""green""","""green"""
Wilkes Correctional Center,37.566652,-78.474686,774,North Carolina,North Wilkesboro,,,,,,,9999,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,green,"""green""","""green"""
Anson Correctional ,34.965145,-80.107228,775,North Carolina,Polkton,,,,,,,9999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Brown Creek / Scotland Correctional (PO Box 310),45.102837,-77.956499,776,North Carolina,Polkton,,,,,,,9999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Lanesboro Correctional(PO Box250 &280),43.718629,-91.974327,777,North Carolina,Polkton,,,,,,,9999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Hoke Correctional ,35.022652,-79.233106,778,North Carolina,Raeford,,,,,,,9999,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Central Prison,35.776867,-78.654777,780,North Carolina,Raleigh,"Send to:4285 Mail Service Center, Raleigh, NC 27699",,No Composition Books,No Blank Greeting Cards,No larger than 8 1/2 x 11 x 2,"send to:4285 mail service center, raleigh, nc 27699",9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Public Safety Center,38.663596,-77.585994,781,North Carolina,Raleigh,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
North Carolina Correctional Institution for Women,35.765394,-78.621221,782,North Carolina,Raleigh,,,Do not put Prison Book Program in return address. Only use Lucy Parsons Bookstore,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Sanford C.C.,28.80055,-81.27312,783,North Carolina,Sanford,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Piedmont Correctional ,37.824085,-122.230094,784,North Carolina,Salisbury,,,,,,,9999,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Johnston Correctional,35.513217,-78.365643,785,North Carolina,Smithfield,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Rutherford Correctional,40.82529,-74.109718,786,North Carolina,Spindale,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Avery / Mitchell Correctional  600 amity park Rd,40.299894,-75.751453,787,North Carolina,Spruce Pine,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Mountain View Correctional  545 Amity Park Rd,40.299894,-75.751453,788,North Carolina,Spruce Pine,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
Hyde Corr. Inst.,51.653471,-0.201903,789,North Carolina,Swan Quarter,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Tabor Correctional ,46.240183,15.020237,790,North Carolina,Tabor City,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,green,"""green""","""green"""
Alexander Correctional ,35.926303,-81.173647,792,North Carolina,Taylorsville,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
Southern Correctional Institution,-15.5,35,794,North Carolina,Troy,,,,,,,9999,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,green,"""green""","""green"""
Craven Correctional,35.228147,-77.144537,795,North Carolina,Vanceboro,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Columbus CC,39.98072,-82.985586,796,North Carolina,Whiteville,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Bertie Correctional ,36.070105,-76.930615,797,North Carolina,Windsor,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
"Rivers CI (fed, by GEO)",36.21237,-81.680792,798,North Carolina,Winton,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Forsyth Correctional,36.128399,-80.299845,799,North Carolina,Winston-Salem,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Caswell Correctional ,36.393527,-79.333609,800,North Carolina,Yanceyville,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
New Hanover Correctional Center,34.266523,-77.923015,801,North Carolina,Wilmington,,,No gangs,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Missouri River Correctional ,38.623266,-90.464242,802,North Dakota,Bismarck,,,,,,,9999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
North Dakota State Prison,47.471495,-100.469096,803,North Dakota,Bismarck,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
James River Correctional Institution,4.8541,8.2951,804,North Dakota,Jamestown,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Lincoln Medium,40.8,-96.66696,805,Ohio,Amerst,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
NCI,8.452041,-76.778447,806,Ohio,Caldwell,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
Ross CI,52.041214,-9.53144,807,Ohio,Chillicothe,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
River City Correctional,5.574595,8.39357,808,Ohio,Cincinatti,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Cleveland County Jail,35.21954,-97.44206,809,Ohio,Cleveland,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
Corrections Medical Center,29.98852,-82.35821,810,Ohio,Columbus,,,,,,,9999,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,green,"""green""","""green"""
Lake Erie Correctional ,42.622801,-79.076532,812,Ohio,Conneaut,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,green,"""green""","""green"""
Grafton Correctional (GCI) ,42.20704,-71.68562,814,Ohio,Grafton,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
Camp Reams - Southeastern Correctional ,32.7657,-83.87352,815,Ohio,Lancaster,,,,,,,9999,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Trumbull Correctional ,41.317136,-80.761166,816,Ohio,Leavittsburg,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
Warren Correctional (WCI) ,42.514226,-83.027928,817,Ohio,Lebanon,,,,,,,9999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Allen Correctional (ACI),33.103958,-96.67359,818,Ohio,Lima,,,,,,,9999,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,green,"""green""","""green"""
FCI Elkton - Federal ,40.771439,-80.704593,819,Ohio,Lisbon,"Write: ""AUTHORIZED READING MATERIAL"" on package.",No sex,,,,"write: ""authorized reading material"" on package.",9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
LCI,43.133196,5.989433,820,Ohio,London,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Southern Ohio Correctional (SOCF) ,-16.652528,26.491397,821,Ohio,Lucasville,,,,,,,9999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,green,"""green""","""green"""
Mansfield Correctional ,53.149132,-1.186746,822,Ohio,Mansfield,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Richland,33.802647,-117.84931,823,Ohio,Manfield,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
Marion Correctional (MCI) ,40.600551,-83.131197,824,Ohio,Marion,,,,,,,9999,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
NCCC PO Box 1812,14.623737,120.969967,825,Ohio,Marion,,,,,"DNS confirmed, test pkg returned, no free books allowed",,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
Ohio Reformatory for Women (ORW) ,40.224589,-83.393126,826,Ohio,Marysville,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
PCI,14.559358,121.010206,827,Ohio,Orient,Must be approved vendor,,,,,must be approved vendor,9999,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,green,"""green""","""green"""
Belmont Correctional,37.511768,-122.298939,828,Ohio,St. Clairsville,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
Toledo Correctional ,39.869757,-4.035481,829,Ohio,Toledo,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Northeast Ohio CC,45.563585,-122.607838,830,Ohio,Youngstown,,,,,,,9999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,green,"""green""","""green"""
Ohio State Penitentiary (OSP) ,44.932539,-123.003794,831,Ohio,Youngstown,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
HMCC,61.303066,-149.579945,832,Oklahoma,Atoka,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
CCF,52.221663,-3.935688,834,Oklahoma,Cushing,,,,,3/1/2010 0:00,,9999,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,green,"""green""","""green"""
William S. Key Correctional ,53.341878,-6.262647,835,Oklahoma,Fort Supply,"Send: ""c/o Chaplain, Ron Roskang""",,,,,"send: ""c/o chaplain, ron roskang""",9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Tillman County Sheriff's Office,34.37795,-99.01668,836,Oklahoma,Frederick,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
OSP,45.56833,13.86472,837,Oklahoma,Granite,,,,,,,9999,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,green,"""green""","""green"""
James Crabtree Correctional ,18.390938,-77.846498,838,Oklahoma,Helena,,,,,,,9999,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Great Plains Correctional ,39.416865,-101.292097,839,Oklahoma,Hinton,,,,,,,9999,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Jim E. Hamilton Correctional ,34.749088,-94.635029,840,Oklahoma,Hodgen,,,Newish,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
DCCC,41.253589,-95.938688,841,Oklahoma,Hominy,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
Choctaw County Jail,34.00889,-95.50921,842,Oklahoma,Hugo,,,Newish,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
McCurtain County Jail,33.8972,-94.82891,843,Oklahoma,Idabel,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
"Lawton Correction Facility (LCF) 8607 South East Flower Mound Road, Lawton, OK 73501",34.625429,-98.411413,844,Oklahoma,Lawton,Bible & Concordance in hardcover ok,No Tattoo,No Sex,No Violence,,bible & concordance in hardcover ok,9999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
"Lawton Community Corrections Center (LCCC)605 Southwest Coombs Road
Lawton, OK 73501-8294 ",35.455622,-97.508021,845,Oklahoma,Lawton,,,,,,,9999,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Joseph Harp Correctional Center/LARC,35.027205,-97.218239,846,Oklahoma,Lexington,,,,,,,9999,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
RTMU/LCC,40.352504,18.169729,847,Oklahoma,Lexington,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Madill City Jail,12.065991,124.592245,848,Oklahoma,Madill,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
Oklahoma State Penitentiary (OSP) ,34.95443,-95.782787,849,Oklahoma,McAlester,,,,,,,9999,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Mabel Bassett Correctional ,47.369941,-98.435368,850,Oklahoma,McLoud,,,,,,,9999,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Moore Jail,35.85818,-101.97234,851,Oklahoma,Moore,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
Federal Transfer Center,35.391435,-97.616281,852,Oklahoma,Oklahoma City,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Oklahoma HH,35.551306,-97.407196,853,Oklahoma,Oklahoma City,,,,,,,9999,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Le Flore County Jail,35.05454,-94.62417,854,Oklahoma,Poteau,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
North Fork Correctional ,37.820556,-88.318735,855,Oklahoma,Sayre,,,,,,,9999,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Mack Alford Correctional ,39.145151,-84.675393,856,Oklahoma,Stringtown,,,,,,,9999,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Eddie Warrior Correctional Center (EWCC),35.774765,-95.54509,857,Oklahoma,Taft,,,,,,,9999,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,green,"""green""","""green"""
NOCC,22.5654,113.989103,858,Oklahoma,Vinita,,,,,,,9999,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Diamondback Correctional ,39.342078,-84.267482,859,Oklahoma,Watonga,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Permanently Closed,34.101997,-118.106469,860,Oregon,Mill Creek CF,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
SCI Albion ,61.190644,-149.822295,861,Pennsylvania,Albion,,,No nudity,,,,9999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,green,"""green""","""green"""
Lehigh County Prison,40.615831,-75.596584,862,Pennsylvania,Allentown,Do No Send,,,,,do no send,9999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
SCI Benner Township 301 Inst Dr Box A,49.978063,7.519876,863,Pennsylvania,Bellefonte,,,,,,,9999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
SCI Rockview ,61.190644,-149.822295,864,Pennsylvania,Bellefonte,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Columbia County Prison,33.531768,-82.264059,865,Pennsylvania,Bloomsburg,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
FCI McKean,24.047019,84.072557,866,Pennsylvania,Bradford,,,,,,,9999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
SCI Cambridge Springs ,41.797737,-80.055291,867,Pennsylvania,Cambridge Springs,,,,,,,9999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
SCI Camp Hill ,15.855419,74.501096,868,Pennsylvania,Camp Hill,,,,,,,9999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
SCI Chester ,61.190644,-149.822295,869,Pennsylvania,Chester,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
SCI Coal Township ,61.190644,-149.822295,870,Pennsylvania,Coal Township,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
SCI Phoenix,61.190644,-149.822295,871,Pennsylvania,Collegeville,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
SCI Loretto,61.190644,-149.822295,872,Pennsylvania,Cresson,"Write: ""BOP APPROVED"" on package.",,No Sex,,,"write: ""bop approved"" on package.",9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
SCI Dallas ,61.190644,-149.822295,873,Pennsylvania,Dallas,,No nudity,No composition books,,,,9999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Bucks County Correctional Facility,40.408713,-75.196406,874,Pennsylvania,Doylestown,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
Northampton Co.  Prison,40.688333,-75.215911,875,Pennsylvania,Easton,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Cambria County Prison,40.484529,-78.701097,876,Pennsylvania,Ebensburg,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
SCI Frackville ,61.190644,-149.822295,878,Pennsylvania,Frackville,,,,,,,9999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Adams County Offices,39.869592,-104.33786,879,Pennsylvania,Gettysburg,,,,,,,9999,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,green,"""green""","""green"""
SCI Graterford,61.190644,-149.822295,880,Pennsylvania,Graterford,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
SCI Greensburg ,40.30146,-79.53893,881,Pennsylvania,Greensburg,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
SCI Retreat,42.99861,-78.126746,882,Pennsylvania,Hanlon Creek,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Dauphine County Prison,40.040273,-76.292399,883,Pennsylvania,Harrisburg,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
SCI Houtzdale ,40.812139,-78.35707,884,Pennsylvania,Houtzdale,,,No composition books,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
"SCI Huntingdon, 1100 Pike Street",40.493874,-78.033648,885,Pennsylvania,Huntingdon,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
"SCI Smithfield, P.O.Box 999",40.491788,-78.02809,886,Pennsylvania,Huntingdon,,,No Sex,,,,9999,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,green,"""green""","""green"""
SCI Pine Grove,40.647984,-79.10143,887,Pennsylvania,Indiana,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Quehana Boot Camp,52.561943,10.665844,888,Pennsylvania,Karthaus,,,,,,,9999,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,green,"""green""","""green"""
Lancaster Caster Prison,40.040273,-76.292399,889,Pennsylvania,Lancaster,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
SCI Fayette,38.444531,-82.525066,890,Pennsylvania,LaBelle,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
County Prison,40.040273,-76.292399,891,Pennsylvania,Lebanon,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
US Penitentiary,-42.581806,148.066479,892,Pennsylvania,Lewisburg,,,No Sex,,,,9999,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,green,"""green""","""green"""
Pike County Correctional Facility,34.048171,-118.132541,893,Pennsylvania,Lords Valley,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
SCI Forest,41.480717,-79.097293,894,Pennsylvania,Marienville,,,,,,,9999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Clinton County Correctional Facility,38.76511,-76.89831,895,Pennsylvania,Mcelhattan,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
SCI - Mercer,61.190644,-149.822295,896,Pennsylvania,Mercer,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
FCI Schuylkill,40.761093,-76.057227,897,Pennsylvania,Minersville,,,,,,,9999,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,green,"""green""","""green"""
FPC Allenwood - Federal ,7.312017,13.598974,898,Pennsylvania,Montgomery,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
CCCF,45.340988,-122.786064,899,Pennsylvania,Nesquehoning,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
SCI Muncy,61.190644,-149.822295,900,Pennsylvania,Muncy,,,,,,,9999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Lawrence County Correctional,40.98999,-80.334205,901,Pennsylvania,New Castle,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
FDC Philadelphia - Federal ,39.326506,-76.50693,902,Pennsylvania,Philadelphia,,,,,,,9999,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,green,"""green""","""green"""
MVCC,43.102743,-75.223801,903,Pennsylvania,Philipsburg,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
SCI Pittsburgh ,61.190644,-149.822295,904,Pennsylvania,Pittsburgh,,,,,,,9999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Crawford County Correction ,41.557547,-74.315519,905,Pennsylvania,Saegertown,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
Scranton Community Corrections center (SCCC),44.05498,-123.0951,906,Pennsylvania,Scranton,"Send to: 240 Adams Ave, Scranton, PA 18503",,,Use standard invoice,,"send to: 240 adams ave, scranton, pa 18503",4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,orange,"""orange""","""orange"""
Lackawanna county Jail,41.482663,-75.612877,907,Pennsylvania,Scranton,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
